Flags,Pack,Image,Author,Difficulty,English,Spanish,German,French,Netherlands,Italian,Russian,Portuguese,Swedish,Danish,Norwegian,Finnish,Turkish,Polish,Greek,Czech,Lithuanian,Latvian,Estonian,Korean,Hungarian
,1,LOUD.JPG,© Sadalaxmi Rawa - Dreamstime,2,LOUD,RUIDOSO,LAUT,VOLUME,LUID,FORTE,ГРОМКО,RUIDOSAMENTE,LJUDSTARK,HØJT,HØYT,KOVAÄÄNINEN,GÜRÜLTÜLÜ,GŁOŚNIE,ΔΥΝΑΤΑ,HLASITĚ,GARSIAI,SKAĻI,VALI,시끄러운,HANGOS
,1,LOVE.JPG,©  Bolotov - Dreamstime,2,LOVE,AMOR,LIEBE,AMOUR,LIEFDE,AMORE,ЛЮБОВЬ,AMOR,KÄRLEK,KÆRLIGHED,KJÆRLIGHET,RAKKAUS,SEVGİ,MIŁOŚĆ,ΑΓΑΠΗ,LÁSKA,MEILĖ,MĪLESTĪBA,ARMASTUS,사랑의 비둘기,SZERELEM
,1,LUCK.JPG,© Dmytro Beridze - Dreamstime,1,LUCK,SUERTE,GLÜCK,FORTUNE,GELUK,FORTUNA,УДАЧА,FORTUNA,TUR,HELD,HELL,ONNI,TALİH,POWODZENIE,ΤΥΧΗ,ŠTĚSTÍ,SĖKMĖ,VEIKSME,EDU,행운의 편자,SZERENCSE
,1,LULLABY.JPG,©  Nuriagdb - Dreamstime,2,LULLABY,NANA,SCHLAFLIED,BERCEUSE,WIEGELIED,NINNA NANNA,КОЛЫБЕЛЬНАЯ,CANÇÃO DE NINAR,VAGGVISA,VUGGEVISE,VUGGEVISE,KEHTOLAULU,NİNNİ,KOŁYSANKA,ΝΑΝΟΥΡΙΣΜΑ,UKOLÉBAVKA,LOPŠINĖ,ŠŪPUĻDZIESMA,HÄLLILAUL,자장가,ALTATÓDAL
,1,LUNG.JPG,© Sebastian Kaulitzki - Dreamstime,2,LUNG,PULMÓN,LUNGE,POUMON,LONGEN,POLMONI,ЛЕГКИЕ,PULMÕES,LUNGOR,LUNGE,LUNGER,KEUHKO,AKCİĞER,PŁUCO,ΠΝΕΥΜΟΝΑΣ,PLÍCE,PLAUČIAI,PLAUŠAS,KOPSUD,호흡기관,TÜDŐ
,1,MACAW.JPG,© Marek Jelínek - Dreamstime,3,MACAW,GUACAMAYO,ARA,ARA,ARA,ARA,АРА,ARA,ARA,ARA,ARA,ARA,PAPAĞAN,ARA,ΜΑΚΩ,ARA,ARA,ARA,AARA,마코앵무새,ARAPAPAGÁJ
,1,MAFIA.JPG,©  Dedmazay - Dreamstime,2,MAFIA,MAFIA,MAFIA,MAFIA,MAFIA,MAFIA,МАФИЯ,MÁFIA,MAFFIA,MAFIA,MAFIA,MAFIA,MAFYA,MAFIA,ΜΑΦΙΑ,MAFIE,MAFIJA,MAFIJA,MAFFIA,마피아,MAFFIA
,1,MAGAZINE.JPG,© Brett Lamb - Dreamstime,1,MAGAZINE,REVISTA,ZEITSCHRIFT,MAGAZINE,TIJDSCHRIFT,RIVISTA,ЖУРНАЛ,REVISTA,TIDNING,TIDSSKRIFT,UKEBLAD,LEHTI,DERGİ,MAGAZYN,ΠΕΡΙΟΔΙΚΟ,ČASOPIS,ŽURNALAS,ŽURNĀLS,AJAKIRI,잡지 한 권,MAGAZIN
,1,MAGICIAN.JPG,© Artisticco Llc - Dreamstime,1,MAGICIAN,MAGO,ZAUBERER,MAGICIEN,GOOCHELAAR,PRESTIGIATORE,ФОКУСНИК,REVISTA,TROLLKARL,TRYLLEKUNSTNER,TRYLLEKUNSTNER,TAIKURI,BÜYÜCÜ,ILUZJONISTA,ΜΑΓΟΣ,KOUZELNÍK,FOKUSININKAS,MĀKSLINIEKS,MUSTKUNSTNIK,마술사,BŰVÉSZ
,1,MAGNOLIA.JPG,©  Sofiaworld - Dreamstime,2,MAGNOLIA,MAGNOLIA,MAGNOLIE,MAGNOLIA,MAGNOLIA,MAGNOLIA,МАГНОЛИЯ,MAGNÓLIA,MAGNOLIA,MAGNOLIA,MAGNOLIA,MAGNOLIA,MANOLYA,MAGNOLIA,ΜΑΝΟΛΙΑ,MAGNOLIE,MAGNOLIJA,MAGNOLIJA,MAGNOOLIA,목련꽃,MAGNÓLIA
,1,MAID.JPG,©  Dedmazay - Dreamstime,2,MAID,CRIADA,ZIMMERMÄDCHEN,BONNE,KAMERMEID,CAMERIERA,ГОРНИЧНАЯ,COPEIRA,PIGA,STUEPIGE,STUEPIKE,PALVELUSTYTTÖ,HİZMETÇİ,POKOJÓWKA,ΚΑΜΑΡΙΕΡΑ,POKOJSKÁ,KAMBARINĖ,ISTABENE,TOATEENIJA,가정부,SZOBALÁNY
,1,MAILBOX.JPG,©  Dedmazay - Dreamstime,1,MAILBOX,BUZÓN,BRIEFKASTEN,BOÎTE À LETTRES,BRIEVENBUS,CASSETTA,ПОЧТА,CAIXA POSTAL,BREVLÅDA,POSTKASSE,POSTKASSE,POSTILAATIKKO,POSTAKUTUSU,SKRZYNKA,ΓΡΑΜΜΑΤΟΚΙΒΩΤΙΟ,SCHRÁNKA,PAŠTO DĖŽUTĖ,PASTKASTE,POSTKAST,우편함,POSTALÁDA
,1,MAINE_COON.JPG,©  Cynoclub - Dreamstime,3,MAINE COON,MAINE COON,MAIN-COON-KATZE,MAINE COON,MAINE COON,MAINE COON,МЕЙН-КУН,MAINE COON,MAINE COON,MAINE COON,MAINE COON,MAINE COON,MAİNECOON,MAINE COON,ΜΕΪΝ ΚΟΥΝ,MAINECOON,MEINO MEŠKĖNAS,MEINKŪNS,MAINECOON,메인쿤,MAINE COON
,1,MAKE-UP.JPG,© Artisticco Llc - Dreamstime,2,MAKE-UP,MAQUILLAJE,SCHMINKE,MAQUILLAGE,SCHMINK,TRUCCO,МАКИЯЖ,MAQUILHAGEM,SMINK,MAKEUP,SMINKE,MEIKKI,MAKYAJ,MAKIJAŻ,ΜΑΚΙΓΙΑΖ,LÍČIDLA,MAKIAŽAS,MEIKAPS,MEIK,화장하다,SMINK
,1,MALAMUTE.JPG,©  Lilun - Dreamstime,4,MALAMUTE,MALAMUTE,MALAMUT,MALAMUTE,MALAMUTE,HUSKY,МАЛАМУТ,LÁIKA,MALAMUTE,MALAMUTE,MALAMUTE,MALAMUUTTI,MALAMUT,MALAMUTE,ΜΑΛΑΜΟΥΤ,MALAMUT,MALAMUTAS,MALAMUTS,MALAMUUT,말라뮤트,MALAMUT
,1,MALE.JPG,© Oleg Znamenskiy - Dreamstime,2,MALE,MACHOS,MÄNNCHEN,MÂLE,MANNETJE,MASCHIO,САМЕЦ,MACHO,HANE,HAN,HANNDYR,KOIRAS,ERKEK,SAMIEC,ΑΡΣΕΝΙΚΟ,SAMEC,PATINAS,TĒVIŅŠ,ISANE,수컷 동물,HÍM
,1,MAMMOTH.JPG,©  Dedmazay - Dreamstime,1,MAMMOTH,MAMUT,MAMMUT,MAMMOUTH,MAMMOET,MAMMUT,МАМОНТ,MAMUTE,MAMMUT,MAMMUT,MAMMUT,MAMMUTTI,MAMUT,MAMUT,ΜΑΜΜΟΥΘ,MAMUT,MAMUTAS,MAMUTS,MAMMUT,매머드,MAMUT
,1,MANATEE.JPG,© Wayne Johnson - Dreamstime,2,MANATEE,MANATÍ,SEEKUH,LAMANTIN,LAMANTIJN,LAMANTINO,ЛАМАНТИН,MANATIM,SJÖKO,SØKO,SJØKU,MANAATTI,DENİZAYISI,MANAT,ΜΑΝΑΤΟΣ,KAPUSTŇÁK,LAMANTINAS,LAMANTĪNS,LAMANTIIN,바닷속 해우,MANÁTI
,1,MANDOLIN.JPG,© Dean Bertoncelj - Dreamstime,4,MANDOLIN,MANDOLINA,MANDOLINE,MANDOLINE,MANDOLINE,MANDOLINO,МАНДОЛИНА,MANDOLIM,MANDOLIN,MANDOLIN,MANDOLIN,MANDOLIINI,MANDOLİN,MANDOLINA,ΜΑΝΤΟΛΙΝΟ,MANDOLÍNA,MANDOLINA,MANDOLĪNA,MANDOLIIN,만돌린,MANDOLIN
,1,MANGO.JPG,©  Niderlander - Dreamstime,2,MANGO,MANGO,MANGO,MANGUE,MANGO,MANGO,МАНГО,MANGA,MANGO,MANGO,MANGO,MANGO,MANGO,MANGO,ΜΑΝΓΚΟ,MANGO,MANGAS,MANGO,MANGO,애플망고,MANGÓ
,1,MANHOLE.JPG,© Sergei Butorin - Dreamstime,1,MANHOLE,ALCANTARILLA,KANALDECKEL,TRAPPE,MANGAT,TOMBINO,ЛЮК,ALÇAPÃO,MANHÅL,MANDEHUL,KLOAKKLEM,VIEMÄRIKAIVO,RÖGAR,KLAPA,ΦΡΕΑΤΙΟ,PRŮLEZ,DANGTIS,LŪKA,LUUK,맨홀 뚜껑,CSATORNAFEDÉL
,1,MANICURE.JPG,© Andrey Armyagov - Dreamstime,1,MANICURE,MANICURA,MANIKÜRE,MANUCURE,MANICURE,MANICURE,МАНИКЮР,MANICURA,MANIKYR,MANICURE,MANIKYR,MANIKYYRI,MANİKÜR,MANICURE,ΜΑΝΙΚΙΟΥΡ,MANIKÚRA,MANIKIŪRAS,MANIKĪRS,MANIKÜÜR,매니큐어,MANIKŰR
,1,MANIPULATE.JPG,©  Robodread - Dreamstime,2,MANIPULATE,MANIPULAR,MANIPULIEREN,MANIPULER,MANIPULEREN,MANIPOLARE,МАНИПУЛИРОВАТЬ,MANIPULAR,MANIPULERA,MANIPULERE,MANIPULERE,MANIPULOIDA,YÖNETMEK,MANIPULOWAĆ,ΧΕΙΡΙΖΟΜΑΙ,MANIPULOVAT,MANIPULIUOTI,MANIPULĒT,MANIPULEERIMA,조종하다,MANIPULÁL
,1,MANOMETER.JPG,©  Manfredxy - Dreamstime,4,MANOMETER,MANÓMETRO,MANOMETER,MANOMÈTRE,MANOMETER,MANOMETRO,МАНОМЕТР,MANÓMETRO,MANOMETER,MANOMETER,MANOMETER,PAINEMITTARI,MANOMETRE,MANOMETR,ΜΑΝΟΜΕΤΡΟ,MANOMETR,MANOMETRAS,MANOMETRS,MANOMEETER,압력계,MANOMÉTER
,1,MAP.JPG,©  Jut - Dreamstime,1,MAP,MAPA,KARTE,CARTE,KAART,MAPPA,КАРТА,MAPA,KARTA,KORT,KART,KARTTA,HARİTA,MAPA,ΧΑΡΤΗΣ,MAPA,ŽEMĖLAPIS,KARTE,KAART,항해 지도,TÉRKÉP
,1,MARBLE.JPG,© James Rooney - Dreamstime,2,MARBLE,MÁRMOL,MARMOR,MARBRE,MARMER,MARMO,МРАМОР,MÁRMORE,MARMOR,MARMOR,MARMOR,MARMORI,MERMER,MARMUR,ΜΑΡΜΑΡΟ,MRAMOR,MARMURAS,MARMORS,MARMOR,대리석,MÁRVÁNY
,1,MARLIN.JPG,© Al Lee - Dreamstime,4,MARLIN,PEZ ESPADA,SPEERFISCH,MARLIN,MARLIJN,PESCE SPADA,МАРЛИН,PEIXE-AGULHA,SPJUTFISK,MARLIN,SVERDFISK,MARLIINI,MERLİNBALIĞI,MARLIN,ΜΑΡΛΙΝ,MARLÍN,MARLINAS,MARLINS,MARLIIN,청새치,KARDHAL
,1,MARMALADE.JPG,©  Niderlander - Dreamstime,1,JELLY,MERMELADA,FRUCHTGELEE,MARMELADE,SNOEPJES,GELATINA,МАРМЕЛАД,MARMELADA,MARMELAD,FRUGTSLIK,GODTERI,MARMELADI,MARMELAT,MARMOLADA,ΜΑΡΜΕΛΑΔΑ,MARMELÁDA,MARMELADAS,MARMELĀDE,MARMELAAD,마멀레이드,ZSELÉ
,1,MARMOSET.JPG,©  Dedmazay - Dreamstime,1,MARMOSET,TITÍ,SEIDENÄFFCHEN,MARMOUSET,AAP,BERTUCCIA,МАРТЫШКА,MACACO,SILKESAPA,SILKEABE,MAREKATT,SILKKIAPINA,İPEKMAYMUN,PAZURCZATKA,ΣΚΙΟΥΡΟΠΙΘΗΚΟΣ,KOSMAN,MARKATA,MĒRKAĶIS,PÄRDIK,마모셋,SELYEMMAJOM
,1,MARZIPAN.JPG,©  Hlphoto - Dreamstime,2,MARZIPAN,MAZAPÁN,MARZIPAN,MASSEPAIN,MARSEPEIN,MARZAPANE,МАРЦИПАН,MAÇAPÃO,MARSIPAN,MARCIPAN,MARSIPAN,MARSIPAANI,BADEMEZMESİ,MARCYPAN,ΜΑΡΤΖΙΠΑΝ,MARCIPÁN,MARCIPANAS,MARCIPĀNS,MARTSIPAN,마지팬,MARCIPÁN
,1,MASK.JPG,©  Subbotina - Dreamstime,1,MASK,MÁSCARA,MASKE,MASQUE,MASKER,MASCHERA,МАСКА,MÁSCARA,MASK,MASKE,MASKE,NAAMIO,MASKE,MASKA,ΜΑΣΚΑ,MASKA,KAUKĖ,MASKA,MASK,가면을 쓰다,ÁLARC
,1,MASSAGE.JPG,©  Kurhan - Dreamstime,1,MASSAGE,MASAJE,MASSAGE,MASSAGE,MASSAGE,MASSAGGIO,МАССАЖ,MASSAGEM,MASSAGE,MASSAGE,MASSASJE,HIERONTA,MASAJ,MASAŻ,ΜΑΣΑΖ,MASÁŽ,MASAŽAS,MASĀŽA,MASSAAŽ,마사지,MASSZÁZS
,1,MASTIFF.JPG,© Waldemar Dabrowski - Dreamstime,3,MASTIFF,MASTÍN,MASTIFF,MASTIFF,MASTIFF,MASTIFF,МАСТИФ,MASTIFF,MASTIFF,MASTIFF,MASTIFF,MASTIFFI,MASTİFFKÖPEĞİ,MASTIF,ΜΑΣΤΙΦ,MASTIF,MASTIFAS,MASTIFS,MASTIFF,마스티프,MASZTIFF
,1,MEADOW.JPG,© Martin Fischer - Dreamstime,2,MEADOW,PRADO,WIESE,PRAIRIE,GRASLAND,PRATO,ЛУГ,PRADO,ÄNG,ENG,ENG,NIITTY,ÇAYIR,ŁĄKA,ΛΙΒΑΔΙ,LOUKA,PIEVA,PĻAVA,NIIT,목초지,MEZŐ
,1,MECHANIC.JPG,©  Dedmazay - Dreamstime,2,MECHANIC,MECÁNICO,MECHANIKER,MÉCANICIEN,MONTEUR,MECCANICO,МЕХАНИК,MECÂNICO,MEKANIKER,MEKANIKER,MEKANIKER,MEKAANIKKO,MEKANİK,MECHANIK,ΜΗΧΑΝΙΚΟΣ,MECHANIK,MECHANIKAS,MEHĀNIĶIS,MEHAANIK,정비공,AUTÓSZERELŐ
,1,MEDICINE.JPG,©  Readyprophotos - Dreamstime,2,MEDICINE,MEDICINA,MEDIZIN,MÉDECINE,GENEESKUNDE,MEDICINA,МЕДИЦИНА,MEDICINA,MEDICIN,MEDICIN,MEDISIN,LÄÄKETIEDE,TIP,MEDYCYNA,ΙΑΤΡΙΚΗ,LÉKAŘSTVÍ,MEDICINA,MEDICĪNA,MEDITSIIN,의학의 상징,ORVOSTUDOMÁNY
,1,MEDITATION.JPG,©  Dedmazay - Dreamstime,2,MEDITATION,MEDITACIÓN,MEDITATION,MÉDITATION,MEDITATIE,MEDITAZIONE,МЕДИТАЦИЯ,MEDITAÇÃO,MEDITATION,MEDITATION,MEDITASJON,MEDITOINTI,MEDİTASYON,MEDYTACJA,ΔΙΑΛΟΓΙΣΜΟΣ,MEDITACE,MEDITACIJA,MEDITĀCIJA,MEDITATSIOON,명상하다,MEDITÁCIÓ
,1,MEETING.JPG,©  N.l - Dreamstime,2,MEETING,REUNIÓN,VERSAMMLUNG,RÉUNION,VERGADERING,RIUNIONE,ЗАСЕДАНИЕ,REUNIÃO,MÖTE,MØDE,MØTE,KOKOUS,TOPLANTI,SESJA,ΣΥΝΑΝΤΗΣΗ,PORADA,POSĖDIS,SĒDE,ISTUNG,회의를 열다,ÉRTEKEZLET
,1,MEGAPHONE.JPG,© Anatoly Maslennikov - Dreamstime,1,MEGAPHONE,MEGÁFONO,MEGAPHON,PORTE-VOIX,MEGAFOON,MEGAFONO,МЕГАФОН,MEGAFONE,MEGAFON,MEGAFON,MEGAFON,MEGAFONI,MEGAFON,MEGAFON,ΜΕΓΑΦΩΝΟ,MEGAFON,MEGAFONAS,MEGAFONS,RUUPOR,메가폰,MEGAFON
,1,MELON.JPG,©  Niderlander - Dreamstime,1,MELON,MELÓN,MELONE,MELON,MELOEN,MELONE,ДЫНЯ,MELÃO,MELON,MELON,MELON,MELONI,KAVUN,MELON,ΠΕΠΟΝΙ,MELOUN,MELIONAS,MELONE,MELON,멜론 하나,SÁRGADINNYE
,1,MELT.JPG,©  Mcech - Dreamstime,1,MELT,DERRETIR,SCHMELZEN,FONDRE,SMELTEN,SCIOGLIERE,ТАЯТЬ,DEGELAR,SMÄLTA,SMELTE,SMELTE,SULAA,ERİMEK,TOPNIEĆ,ΛΙΩΝΩ,TÁT,TIRPTI,KUST,SULAMA,녹아버리다,OLVAD
,1,MEMORY.JPG,©  Flynt - Dreamstime,2,MEMORY,MEMORIA,GEDÄCHTNIS,MÉMOIRE,GEHEUGEN,MEMORIA,ПАМЯТЬ,MEMÓRIA,MINNE,HUKOMMELSE,HUKOMMELSE,MUISTI,HATIRA,PAMIĘĆ,ΜΝΗΜΗ,PAMĚŤ,ATMINTIS,ATMIŅA,MÄLU,메모리,MEMÓRIA
,1,MENORAH.JPG,© Dejan Gileski - Dreamstime,3,MENORAH,MENORÁ,MENORA,MENORAH,MENORA,MENORAH,МЕНОРА,MENORAH,MENORAH,MENORAH,MENORA,MENORA,ŞAMDAN,MENORA,ΜΕΝΟΡΑ,MENORA,MENORA,MENORA,MENORAA,메노라,MENÓRA
,1,MENU.JPG,© Elisabeth Perotin - Dreamstime,1,MENU,MENÚ,SPEISEKARTE,MENU,MENU,MENÙ,МЕНЮ,MENU,MENY,MENU,MENY,RUOKALISTA,MENÜ,MENU,ΜΕΝΟΥ,MENU,MENIU,ĒDIENKARTE,MENÜÜ,메뉴판,MENÜ
,1,MERCURY.JPG,© Andra Cerar - Dreamstime,2,MERCURY,MERCURIO,QUECKSILBER,MERCURE,KWIK,MERCURIO,РТУТЬ,MERCÚRIO,KVICKSILVER,KVIKSØLV,KVIKKSØLV,ELOHOPEA,CIVA,RTĘĆ,ΥΔΡΑΡΓΥΡΟΣ,RTUŤ,GYVSIDABRIS,DZĪVSUDRABS,ELAVHÕBE,수은 방울,HIGANY
,1,MERINGUE.JPG,©  Yaii1254 - Dreamstime,3,MERINGUE,MERENGUE,BAISER,MERINGUE,SCHUIMPJE,MERINGHE,БЕЗЕ,MERINGUE,MARÄNG,MARENGS,MARENGS,MARENKI,BEZE,BEZA,ΜΑΡΕΓΓΑ,PUSINKA,BEZĖ,BEZĒ,BESEE,머랭 한 접시,HABCSÓK
,1,MESS.JPG,©  Photoeuphoria - Dreamstime,2,MESS,DESASTRE,UNORDNUNG,DÉSORDRE,KNOEIBOEL,CAOS,БЕСПОРЯДОК,DESORDEM,RÖRA,RODERI,UORDEN,SOTKU,DÜZENSİZLİK,NIEPORZĄDEK,ΑΚΑΤΑΣΤΑΣΙΑ,NEPOŘÁDEK,NETVARKA,NEKĀRTĪBA,SEGADUS,엉망진창,RENDETLENSÉG
,1,MESSAGE.JPG,©  Silvae1 - Dreamstime,2,MESSAGE,MENSAJE,FLASCHENPOST,MESSAGE,FLESSENPOST,MESSAGGIO,ПОСЛАНИЕ,MENSAGEM,MEDDELANDE,BESKED,BUDSKAP,VIESTI,MESAJ,LIST,ΜΗΝΥΜΑ,VZKAZ,LAIŠKAS,VĒSTULE,SÕNUM,메시지,ÜZENET
,1,METAL.JPG,©  Deviney - Dreamstime,2,METAL,METAL,METALL,MÉTAL,METAAL,METALLO,МЕТАЛ,METAL,METALL,METAL,METALL,METALLI,MADEN,METAL,ΜΕΤΑΛΛΟ,KOV,METALAS,METĀLS,METALL,금속판,FÉM
,1,METRONOME.JPG,©  Nikkytok - Dreamstime,3,METRONOME,METRÓNOMO,METRONOM,MÉTRONOME,METRONOOM,METRONOMO,МЕТРОНОМ,METRÓNOMO,METRONOM,METRONOM,METRONOM,TAHTIMITTARI,METRONOM,METRONOM,ΜΕΤΡΟΝΟΜΟΣ,METRONOM,METRONOMAS,METRONOMS,METRONOOM,메트로놈,METRONÓM
,1,MICHELANGELO.JPG,©  Dedmazay - Dreamstime,3,MICHELANGELO,MIGUEL ÁNGEL,MICHELANGELO,MICHEL-ANGE,MICHELANGELO,MICHELANGELO,МИКЕЛАНДЖЕЛО,MICHELANGELO,MICHELANGELO,MICHELANGELO,MICKELANGELO,MICHELANGELO,MİCHELANGELO,MICHELANGELO,ΜΙΚΕΛΑΝΤΖΕΛΟ,MICHELANGELO,MIKELANDŽELAS,MIKELANDŽELO,MICHELANGELO,미켈란젤로,MICHELANGELO
,1,MICROSCOPE.JPG,© Raman Maisei - Dreamstime,1,MICROSCOPE,MICROSCOPIO,MIKROSKOP,MICROSCOPE,MICROSCOOP,MICROSCOPIO,МИКРОСКОП,MICROSCÓPIO,MIKROSKOP,MIKROSKOP,MIKROSKOP,MIKROSKOOPPI,MİKROSKOP,MIKROSKOP,ΜΙΚΡΟΣΚΟΠΙΟ,MIKROSKOP,MIKROSKOPAS,MIKROSKOPS,MIKROSKOOP,현미경,MIKROSZKÓP
,1,MILL.JPG,©  Jitchanamont - Dreamstime,1,MILL,MOLINO,WINDMÜHLE,MOULIN,MOLEN,MULINO,МЕЛЬНИЦА,MOINHO,KVARN,MØLLE,VINDMØLLE,MYLLY,DEĞİRMEN,WIATRAK,ΜΥΛΟΣ,MLÝN,MALŪNAS,DZIRNAVAS,VESKI,돌아가는 풍차,MALOM
,1,MIND.JPG,©  Dagadu - Dreamstime,2,MIND,MENTE,VERSTAND,RÉFLEXION,VERSTAND,MENTE,МЫШЛЕНИЕ,MENTALIDADE,SINNE,TÆNKE,SINN,MIELI,ZİHİN,MYŚLENIE,ΜΥΑΛΟ,MYŠLENÍ,MĄSTYMAS,DOMĀŠANA,MÕTLEMINE,머릿속,ELME
,1,MINE.JPG,© Klara Viskova - Dreamstime,1,MINE,MINA,BERGWERK,MINE,MIJN,MINIERA,ШАХТА,MINA,GRUVA,GRUBE,GRUVE,KAIVOS,MADENOCAĞI,KOPALNIA,ΟΡΥΧΕΙΟ,DŮL,ŠACHTA,ŠAHTA,KAEVANDUS,광산 입구,BÁNYA
,1,MINER.JPG,©  Dedmazay - Dreamstime,1,MINER,MINERO,BERGMANN,MINEUR,MIJNWERKER,MINATORE,ШАХТЕР,MINEIRO,GRUVARBETARE,MINEARBEJDER,GRUVEARBEIDER,KAIVOSMIES,MADENCİ,GÓRNIK,ΜΕΤΑΛΛΩΡΥΧΟΣ,HORNÍK,ŠACHTININKAS,OGĻRACIS,KAEVUR,광물을 캐는 사람,BÁNYÁSZ
,1,MINOTAUR.JPG,©  Dedmazay - Dreamstime,1,MINOTAUR,MINOTAURO,MINOTAURUS,MINOTAURE,MINOTAURUS,MINOTAURO,МИНОТАВР,MINOTAURO,MINOTAUR,MINOTAURUS,MINOTAURUS,MINOTAURI,MİNOTOR,MINOTAUR,ΜΙΝΩΤΑΥΡΟΣ,MÍNOTAURUS,MINOTAURAS,MINOTAURS,MINOTAUR,미노타우로스,MINOTAURUSZ
,1,MIRROR.JPG,©  Rainbowchaser - Dreamstime,1,MIRROR,ESPEJO,SPIEGEL,MIROIR,SPIEGEL,SPECCHIO,ЗЕРКАЛО,ESPELHO,SPEGEL,SPEJL,SPEIL,PEILI,AYNA,LUSTRO,ΚΑΘΡΕΠΤΗΣ,ZRCADLO,VEIDRODIS,SPOGULIS,PEEGEL,마법거울,TÜKÖR
,1,MISS.JPG,© Emel  Ataç Tunaboylu - Dreamstime,2,MISS,ERRAR,DANEBEN,RATER,MISSER,MANCARE,ПРОМАХ,ESPELHO,MISS,MISSER,BOM,HUTI,VURMAMAK,CHYBIENIE,ΑΣΤΟΧΙΑ,VEDLE,NEPATAIKYMAS,NETRĀPĪJUMS,MÖÖDAVISKAMINE,놓치다,ELVÉT
,1,MIX.JPG,© Robyn Mackenzie - Dreamstime,2,MIX,MEZCLA,MISCHUNG,MÉLANGE,MIX,MISTO,СМЕСЬ,MISTURA,BLANDNING,BLANDING,BLANDING,SEKOITUS,KARIŞIM,MIESZANKA,ΜΕΙΓΜΑ,MIX,MIŠINYS,MAISĪJUMS,SEGU,섞이다,KEVERÉK
,1,MOAI.JPG,© Peter Marble - Dreamstime,3,MOAI,MOÁI,MOAI,MOAÏ,MOAI,MOAI,МОАИ,MOAI,MOAI,MOAI,MOAI,MOAI,MOAİ,MOAI,ΜΟΑΪ,MOAI,MOAI,MOAI,MOAI,모아이,MOAI
,1,MODEL.JPG,© Artisticco Llc - Dreamstime,2,MODEL,MODELO,FOTOMODELL,MANNEQUIN,MODEL,MODELLA,МОДЕЛЬ,MODELA,MODELL,MODEL,MODELL,MALLI,MODEL,MODEL,ΜΟΝΤΕΛΟ,MODELKA,MODELIS,POZĒTĀJA,MODELL,화보 촬영,MODELL
,1,MOLD.JPG,©  Allocricetulus - Dreamstime,2,MOLD,MOHO,SCHIMMEL,MOISI,SCHIMMEL,MUFFA,ПЛЕСЕНЬ,MOFO,MÖGEL,SKIMMEL,MUGG,HOME,KALIP,PLEŚŃ,ΜΟΥΧΛΑ,PLÍSEŇ,PELĖSIS,PELĒJUMS,HALLITUS,곰팡이,PENÉSZ
,1,MOLE.JPG,© Marcin Pawinski - Dreamstime,1,MOLE,TOPO,MAULWURF,TAUPE,MOL,TALPA,КРОТ,TOUPEIRA,MULLVAD,MULDVARP,MULDVARP,MYYRÄ,KÖSTEBEK,KRET,ΤΥΦΛΟΠΟΝΤΙΚΑΣ,KRTEK,KURMIS,KURMIS,MUTT,두더지,VAKOND
,1,MONEY.JPG,© Linda Bair - Dreamstime,1,MONEY,DINERO,GELD,ARGENT,GELD,SOLDI,ДЕНЬГИ,DINHEIRO,PENGAR,PENGE,PENGER,RAHA,PARA,PIENIĄDZE,ΛΕΦΤΑ,PENÍZE,PINIGAI,NAUDA,RAHA,돈더미,PÉNZ
,1,MONK.JPG,©  Dedmazay - Dreamstime,1,MONK,MONJE,MÖNCH,MOINE,MONNIK,MONACO,МОНАХ,MONGE,MUNK,MUNK,MUNK,MUNKKI,KEŞİŞ,MNICH,ΜΟΝΑΧΟΣ,MNICH,VIENUOLIS,MŪKS,MUNK,수도자,SZERZETES
,1,MONSTER.JPG,©  Dedmazay - Dreamstime,2,MONSTER,MONSTRUO,UNGEHEUER,MONSTRE,MONSTER,MOSTRO,МОНСТЕР,MONSTRO,MONSTER,MONSTER,MONSTER,HIRVIÖ,CANAVAR,POTWÓR,ΤΕΡΑΣ,OBLUDA,MONSTRAS,MONSTRS,KOLETIS,눈이 많은 괴물,SZÖRNY
,1,MOON.JPG,© G. K. - Dreamstime,1,MOON,LUNA,MOND,LUNE,MAAN,LUNA,ЛУНА,LUA,MÅNE,MÅNE,MÅNE,KUU,AY,KSIĘŻYC,ΣΕΛΗΝΗ,MĚSÍC,MĖNULIS,MĒNESS,KUU,보름달,HOLD
,1,MOP.JPG,©  Dedmazay - Dreamstime,1,MOP,FREGONA,MOPP,BALAI,ZWABBER,RAMAZZA,ШВАБРА,LAMBAZ,GOLVMOPP,MOPPE,MOPP,MOPPI,PASPAS,MOP,ΣΦΟΥΓΓΑΡΙΣΤΡΑ,MOP,PLAUTI,SLOTA,HARI,대걸레,FELMOSÓFEJ
,1,MORNING.JPG,© Pavalache Stelian - Dreamstime,2,MORNING,MAÑANA,MORGEN,MATIN,OCHTEND,MATTINA,УТРО,MADRUGADA,MORGON,MORGEN,MORGEN,AAMU,SABAH,RANEK,ΠΡΩΙ,RÁNO,RYTAS,RĪTS,HOMMIK,기상하다,REGGEL
,1,MORSE.JPG,©  Sharpshot - Dreamstime,2,MORSE,MORSE,MORSEN,MORSE,MORSE,MORSE,МОРЗЕ,MORSE,MORSE,MORSE,MORSE,MORSE,MORSKODU,MORSE,ΜΟΡΣ,MORSEOVKA,MORZĖ,MORZE,MORSE,모스부호,MORZE
